animal_id,animal,timestamp,x,y,oxygen_sat,heart_rate,temperature,air_quality
aa7514,Zebra,409.81,-264.9983,227.7918,0.96,200,92.61053,30.26105
aa7514,Zebra,410.82,-264.9983,227.7918,0.96,200,92.60984,30.26098
aa7514,Zebra,411.86,-264.9983,227.7918,0.96,200,92.6091,30.26091
aa7514,Zebra,412.88,-264.9983,227.7918,0.96,200,92.60839,30.26084
aa7514,Zebra,413.91,-264.9983,227.7918,0.96,200,92.60768,30.26077
aa7514,Zebra,414.96,-264.9983,227.7918,0.96,200,92.60693,30.26069
aa7514,Zebra,415.96,-264.9983,227.7918,0.96,200,92.60625,30.26062
aa7514,Zebra,417.01,-264.9983,227.7918,0.96,200,92.60552,30.26055
aa7514,Zebra,418.01,-264.9983,227.7918,0.96,200,92.60479,30.26048
aa7514,Zebra,419.01,-264.9983,227.7918,0.96,200,92.60409,30.26041
aa7514,Zebra,420.01,-264.9983,227.7918,0.96,200,92.60339,30.26034
aa7514,Zebra,421.06,-264.9983,227.7918,0.96,200,92.60265,30.26027
aa7514,Zebra,422.12,-264.9983,227.7918,0.96,200,92.60193,30.26019
aa7514,Zebra,423.13,-264.9983,227.7918,0.96,200,92.6012,30.26012
aa7514,Zebra,424.17,-264.9983,227.7918,0.96,200,92.60045,30.26004
aa7514,Zebra,425.17,-264.9983,227.7918,0.96,200,92.59975,30.25998
aa7514,Zebra,426.2,-264.9983,227.7918,0.96,200,92.59903,30.2599
aa7514,Zebra,427.22,-264.9983,227.7918,0.96,200,92.59833,30.25983
aa7514,Zebra,428.24,-264.9983,227.7918,0.96,200,92.59761,30.25976
aa7514,Zebra,429.25,-264.9983,227.7918,0.96,200,92.59691,30.25969
aa7514,Zebra,430.25,-264.9983,227.7918,0.96,200,92.59621,30.25962
aa7514,Zebra,431.27,-264.9983,227.7918,0.96,200,92.59547,30.25955
aa7514,Zebra,432.32,-264.9983,227.7918,0.96,200,92.59474,30.25947
aa7514,Zebra,433.32,-264.9983,227.7918,0.96,200,92.59404,30.2594
aa7514,Zebra,434.37,-264.9983,227.7918,0.96,200,92.59331,30.25933
aa7514,Zebra,435.39,-264.9983,227.7918,0.96,200,92.5926,30.25926
aa7514,Zebra,436.44,-264.9983,227.7918,0.96,200,92.59187,30.25919
aa7514,Zebra,437.51,-264.9983,227.7918,0.96,200,92.59111,30.25911
aa7514,Zebra,438.51,-264.9983,227.7918,0.96,200,92.5904,30.25904
aa7514,Zebra,439.68,-264.9983,227.7918,0.96,200,92.58967,30.25897
aa7514,Zebra,440.7,-264.9983,227.7918,0.96,200,92.589,30.2589
aa7514,Zebra,441.83,-264.9983,227.7918,0.96,200,92.58818,30.25882
aa7514,Zebra,442.86,-264.9983,227.7918,0.96,200,92.58744,30.25874
aa7514,Zebra,443.93,-264.9983,227.7918,0.96,200,92.58672,30.25867
aa7514,Zebra,444.98,-264.9983,227.7918,0.96,200,92.58587,30.25859
aa7514,Zebra,445.98,-264.9983,227.7918,0.96,200,92.58516,30.25852
aa7514,Zebra,446.98,-264.9983,227.7918,0.96,200,92.58447,30.25845
aa7514,Zebra,448.02,-264.9983,227.7918,0.96,200,92.58372,30.25837
aa7514,Zebra,449.02,-264.9983,227.7918,0.96,200,92.58302,30.2583
aa7514,Zebra,450.04,-264.9983,227.7918,0.96,200,92.58231,30.25823
aa7514,Zebra,451.09,-264.9983,227.7918,0.96,200,92.58158,30.25816
aa7514,Zebra,452.09,-264.9983,227.7918,0.96,200,92.58087,30.25809
aa7514,Zebra,453.1,-264.9983,227.7918,0.96,200,92.58017,30.25802
aa7514,Zebra,454.12,-264.9983,227.7918,0.96,200,92.57945,30.25795
aa7514,Zebra,455.16,-264.9983,227.7918,0.96,200,92.57874,30.25787
aa7514,Zebra,456.17,-264.9983,227.7918,0.96,200,92.57799,30.2578
aa7514,Zebra,457.22,-264.9983,227.7918,0.96,200,92.57726,30.25773
aa7514,Zebra,458.22,-264.9983,227.7918,0.96,200,92.57657,30.25766
aa7514,Zebra,459.27,-264.9983,227.7918,0.96,200,92.57581,30.25758
aa7514,Zebra,460.31,-264.9983,227.7918,0.96,200,92.57509,30.25751
aa7514,Zebra,461.34,-264.9983,227.7918,0.96,200,92.57433,30.25743
aa7514,Zebra,462.39,-264.9983,227.7918,0.96,200,92.57362,30.25736
aa7514,Zebra,463.44,-264.9983,227.7918,0.96,200,92.57288,30.25729
aa7514,Zebra,464.5,-264.9983,227.7918,0.96,200,92.57214,30.25721
aa7514,Zebra,465.53,-264.9983,227.7918,0.96,200,92.5714,30.25714
aa7514,Zebra,466.55,-264.9983,227.7918,0.96,200,92.57066,30.25707
aa7514,Zebra,467.55,-264.9983,227.7918,0.96,200,92.56998,30.257
aa7514,Zebra,468.56,-264.9983,227.7918,0.96,200,92.56928,30.25693
aa7514,Zebra,469.57,-264.9983,227.7918,0.96,200,92.56857,30.25686
aa7514,Zebra,470.58,-264.9983,227.7918,0.96,200,92.56786,30.25679
aa7514,Zebra,471.62,-264.9983,227.7918,0.96,200,92.56712,30.25671
aa7514,Zebra,472.63,-264.9983,227.7918,0.96,200,92.5664,30.25664
aa7514,Zebra,473.67,-264.9983,227.7918,0.96,200,92.5657,30.25657
aa7514,Zebra,474.72,-264.9983,227.7918,0.96,200,92.56495,30.25649
aa7514,Zebra,475.74,-264.9983,227.7918,0.96,200,92.56422,30.25642
aa7514,Zebra,476.74,-264.9983,227.7918,0.96,200,92.56351,30.25635
aa7514,Zebra,477.74,-264.9983,227.7918,0.96,200,92.56281,30.25628
aa7514,Zebra,478.77,-264.9983,227.7918,0.96,200,92.5621,30.25621
aa7514,Zebra,479.79,-264.9983,227.7918,0.96,200,92.56138,30.25614
aa7514,Zebra,480.81,-264.9983,227.7918,0.96,200,92.56067,30.25607
aa7514,Zebra,481.84,-264.9983,227.7918,0.96,200,92.55994,30.25599
aa7514,Zebra,482.87,-264.9983,227.7918,0.96,200,92.55921,30.25592
aa7514,Zebra,483.93,-264.9983,227.7918,0.96,200,92.55845,30.25584
aa7514,Zebra,484.94,-264.9983,227.7918,0.96,200,92.55776,30.25578
aa7514,Zebra,486.01,-264.9983,227.7918,0.96,200,92.55703,30.2557
aa7514,Zebra,487.01,-264.9983,227.7918,0.96,200,92.55627,30.25563
aa7514,Zebra,488.01,-264.9983,227.7918,0.96,200,92.55556,30.25556
aa7514,Zebra,489.03,-264.9983,227.7918,0.96,200,92.55484,30.25548
aa7514,Zebra,490.03,-264.9983,227.7918,0.96,200,92.55412,30.25541
aa7514,Zebra,491.1,-264.9983,227.7918,0.96,200,92.55344,30.25534
aa7514,Zebra,492.1,-264.9983,227.7918,0.96,200,92.55273,30.25527
aa7514,Zebra,493.17,-264.9983,227.7918,0.96,200,92.55207,30.25521
aa7514,Zebra,494.2,-264.9983,227.7918,0.96,200,92.55132,30.25513
aa7514,Zebra,495.22,-264.9983,227.7918,0.96,200,92.55055,30.25505
aa7514,Zebra,496.33,-264.9983,227.7918,0.96,200,92.54981,30.25498
aa7514,Zebra,497.35,-264.9983,227.7918,0.96,200,92.54906,30.25491
aa7514,Zebra,498.37,-264.9983,227.7918,0.96,200,92.54835,30.25484
aa7514,Zebra,499.4,-264.9983,227.7918,0.96,200,92.54762,30.25476
aa7514,Zebra,500.4,-264.9983,227.7918,0.96,200,92.54691,30.25469
aa7514,Zebra,501.42,-264.9983,227.7918,0.96,200,92.5462,30.25462
aa7514,Zebra,502.44,-264.9983,227.7918,0.96,200,92.54549,30.25455
aa7514,Zebra,503.49,-264.9983,227.7918,0.96,200,92.54469,30.25447
aa7514,Zebra,504.51,-264.9983,227.7918,0.96,200,92.54398,30.2544
aa7514,Zebra,505.51,-264.9983,227.7918,0.96,200,92.54325,30.25433
aa7514,Zebra,506.51,-264.9983,227.7918,0.96,200,92.54256,30.25426
aa7514,Zebra,507.51,-264.9983,227.7918,0.96,200,92.54186,30.25419
aa7514,Zebra,508.54,-264.9983,227.7918,0.96,200,92.54115,30.25411
aa7514,Zebra,509.56,-264.9983,227.7918,0.96,200,92.54038,30.25404
aa7514,Zebra,510.58,-264.9983,227.7918,0.96,200,92.53968,30.25397
aa7514,Zebra,511.63,-264.9983,227.7918,0.96,200,92.53896,30.25389
aa7514,Zebra,512.63,-264.9983,227.7918,0.96,200,92.53827,30.25383
aa7514,Zebra,513.68,-264.9983,227.7918,0.96,200,92.53754,30.25376
aa7514,Zebra,514.7,-264.9983,227.7918,0.96,200,92.53683,30.25368
aa7514,Zebra,515.76,-264.9983,227.7918,0.96,200,92.5361,30.25361
aa7514,Zebra,516.81,-264.9983,227.7918,0.96,200,92.53536,30.25354
aa7514,Zebra,517.83,-264.9983,227.7918,0.96,200,92.53458,30.25346
aa7514,Zebra,518.85,-264.9983,227.7918,0.96,200,92.53386,30.25339
aa7514,Zebra,519.87,-264.9983,227.7918,0.96,200,92.53314,30.25331
aa7514,Zebra,520.88,-264.9983,227.7918,0.96,200,92.53243,30.25324
aa7514,Zebra,521.89,-264.9983,227.7918,0.96,200,92.53174,30.25317
aa7514,Zebra,522.9,-264.9983,227.7918,0.96,200,92.53104,30.2531
aa7514,Zebra,523.9,-264.9983,227.7918,0.96,200,92.53033,30.25303
aa7514,Zebra,524.94,-264.9983,227.7918,0.96,200,92.52961,30.25296
aa7514,Zebra,525.99,-264.9983,227.7918,0.96,200,92.52888,30.25289
aa7514,Zebra,527.02,-264.9983,227.7918,0.96,200,92.52817,30.25282
aa7514,Zebra,528.04,-264.9983,227.7918,0.96,200,92.52746,30.25275
aa7514,Zebra,529.06,-264.9983,227.7918,0.96,200,92.52673,30.25267
aa7514,Zebra,530.06,-264.9983,227.7918,0.96,200,92.52601,30.2526
aa7514,Zebra,531.06,-264.9983,227.7918,0.96,200,92.52531,30.25253
aa7514,Zebra,532.09,-264.9983,227.7918,0.96,200,92.5246,30.25246
aa7514,Zebra,533.11,-264.9983,227.7918,0.96,200,92.52388,30.25239
aa7514,Zebra,534.11,-264.9983,227.7918,0.96,200,92.52318,30.25232
aa7514,Zebra,535.11,-264.9983,227.7918,0.96,200,92.52247,30.25225
aa7514,Zebra,536.16,-264.9983,227.7918,0.96,200,92.52171,30.25217
aa7514,Zebra,537.2,-264.9983,227.7918,0.96,200,92.521,30.2521
aa7514,Zebra,538.23,-264.9983,227.7918,0.96,200,92.52027,30.25203
aa7514,Zebra,539.25,-264.9983,227.7918,0.96,200,92.51956,30.25196
aa7514,Zebra,540.28,-264.9983,227.7918,0.96,200,92.51882,30.25188
aa7514,Zebra,541.32,-264.9983,227.7918,0.96,200,92.51809,30.25181
aa7514,Zebra,542.37,-264.9983,227.7918,0.96,200,92.51736,30.25174
aa7514,Zebra,543.37,-264.9983,227.7918,0.96,200,92.51668,30.25167
aa7514,Zebra,544.4,-264.9983,227.7918,0.96,200,92.51592,30.25159
aa7514,Zebra,545.42,-264.9983,227.7918,0.96,200,92.51517,30.25152
aa7514,Zebra,546.44,-264.9983,227.7918,0.96,200,92.51442,30.25144
aa7514,Zebra,547.45,-264.9983,227.7918,0.96,200,92.51373,30.25137
aa7514,Zebra,548.47,-264.9983,227.7918,0.96,200,92.51301,30.2513
aa7514,Zebra,549.49,-264.9983,227.7918,0.96,200,92.5123,30.25123
aa7514,Zebra,550.5,-264.9983,227.7918,0.96,200,92.51157,30.25116
aa7514,Zebra,551.51,-264.9983,227.7918,0.96,200,92.51087,30.25109
aa7514,Zebra,552.52,-264.9983,227.7918,0.96,200,92.51017,30.25102
aa7514,Zebra,553.54,-264.9983,227.7918,0.96,200,92.50945,30.25095
aa7514,Zebra,554.54,-264.9983,227.7918,0.96,200,92.50874,30.25087
aa7514,Zebra,555.56,-264.9983,227.7918,0.96,200,92.50803,30.2508
aa7514,Zebra,556.58,-264.9983,227.7918,0.96,200,92.50732,30.25073
aa7514,Zebra,557.61,-264.9983,227.7918,0.96,200,92.50661,30.25066
aa7514,Zebra,558.63,-264.9983,227.7918,0.96,200,92.50587,30.25059
aa7514,Zebra,559.64,-264.9983,227.7918,0.96,200,92.50517,30.25052
aa7514,Zebra,560.68,-264.9983,227.7918,0.96,200,92.50445,30.25044
aa7514,Zebra,561.71,-264.9983,227.7918,0.96,200,92.50373,30.25037
aa7514,Zebra,562.75,-264.9983,227.7918,0.96,200,92.503,30.2503
aa7514,Zebra,563.76,-264.9983,227.7918,0.96,200,92.50226,30.25023
aa7514,Zebra,564.78,-264.9983,227.7918,0.96,200,92.50154,30.25015
aa7514,Zebra,565.8,-264.9983,227.7918,0.96,200,92.50082,30.25008
aa7514,Zebra,566.8,-264.9983,227.7918,0.96,200,92.50011,30.25001
aa7514,Zebra,567.85,-264.9983,227.7918,0.96,200,92.49941,30.24994
aa7514,Zebra,568.85,-264.9983,227.7918,0.96,200,92.49869,30.24987
aa7514,Zebra,569.87,-264.9983,227.7918,0.96,200,92.49796,30.2498
aa7514,Zebra,570.89,-264.9983,227.7918,0.96,200,92.49722,30.24972
aa7514,Zebra,571.92,-264.9983,227.7918,0.96,200,92.49651,30.24965
aa7514,Zebra,572.94,-264.9983,227.7918,0.96,200,92.4958,30.24958
aa7514,Zebra,573.94,-264.9983,227.7918,0.96,200,92.49509,30.24951
aa7514,Zebra,574.96,-264.9983,227.7918,0.96,200,92.49439,30.24944
aa7514,Zebra,575.97,-264.9983,227.7918,0.96,200,92.49368,30.24937
aa7514,Zebra,576.97,-264.9983,227.7918,0.96,200,92.49295,30.24929
aa7514,Zebra,577.97,-264.9983,227.7918,0.96,200,92.49223,30.24922
aa7514,Zebra,578.97,-264.9983,227.7918,0.96,200,92.49155,30.24916
aa7514,Zebra,579.98,-264.9983,227.7918,0.96,200,92.49083,30.24908
aa7514,Zebra,580.98,-264.9983,227.7918,0.96,200,92.49013,30.24901
aa7514,Zebra,581.99,-264.9983,227.7918,0.96,200,92.48943,30.24894
aa7514,Zebra,582.99,-264.9983,227.7918,0.96,200,92.48876,30.24888
aa7514,Zebra,584.01,-264.9983,227.7918,0.96,200,92.488,30.2488
aa7514,Zebra,585.01,-264.9983,227.7918,0.96,200,92.48729,30.24873
aa7514,Zebra,586.01,-264.9983,227.7918,0.96,200,92.48657,30.24866
aa7514,Zebra,587.03,-264.9983,227.7918,0.96,200,92.48587,30.24859
aa7514,Zebra,588.03,-264.9983,227.7918,0.96,200,92.48514,30.24851
aa7514,Zebra,589.03,-264.9983,227.7918,0.96,200,92.48444,30.24844
aa7514,Zebra,590.07,-264.9983,227.7918,0.96,200,92.48373,30.24837
aa7514,Zebra,591.07,-264.9983,227.7918,0.96,200,92.483,30.2483
aa7514,Zebra,592.07,-264.9983,227.7918,0.96,200,92.48232,30.24823
aa7514,Zebra,593.08,-264.9983,227.7918,0.96,200,92.48161,30.24816
aa7514,Zebra,594.1,-264.9983,227.7918,0.96,200,92.48086,30.24809
aa7514,Zebra,595.12,-264.9983,227.7918,0.96,200,92.48016,30.24801
aa7514,Zebra,596.12,-264.9983,227.7918,0.96,200,92.47942,30.24794
aa7514,Zebra,597.12,-264.9983,227.7918,0.96,200,92.47874,30.24787
aa7514,Zebra,598.14,-264.9983,227.7918,0.96,200,92.47802,30.2478
aa7514,Zebra,599.14,-264.9983,227.7918,0.96,200,92.4773,30.24773
aa7514,Zebra,600.14,-264.9983,227.7918,0.96,200,92.47661,30.24766
aa7514,Zebra,601.14,-264.9983,227.7918,0.96,200,92.4759,30.24759
aa7514,Zebra,602.14,-264.9983,227.7918,0.96,200,92.4752,30.24752
aa7514,Zebra,603.14,-264.9983,227.7918,0.96,200,92.47451,30.24745
aa7514,Zebra,604.14,-264.9983,227.7918,0.96,200,92.4738,30.24738
aa7514,Zebra,605.14,-264.9983,227.7918,0.96,200,92.47311,30.24731
aa7514,Zebra,606.14,-264.9983,227.7918,0.96,200,92.4724,30.24724
aa7514,Zebra,607.16,-264.9983,227.7918,0.96,200,92.47168,30.24717
aa7514,Zebra,608.16,-264.9983,227.7918,0.96,200,92.47095,30.2471
aa7514,Zebra,609.18,-264.9983,227.7918,0.96,200,92.47025,30.24702
aa7514,Zebra,610.2,-264.9983,227.7918,0.96,200,92.46953,30.24695
aa7514,Zebra,611.2,-264.9983,227.7918,0.96,200,92.46884,30.24688
aa7514,Zebra,612.2,-264.9983,227.7918,0.96,200,92.46813,30.24681
aa7514,Zebra,613.23,-264.9983,227.7918,0.96,200,92.46741,30.24674
aa7514,Zebra,614.23,-264.9983,227.7918,0.96,200,92.46669,30.24667
aa7514,Zebra,615.23,-264.9983,227.7918,0.96,200,92.46599,30.2466
aa7514,Zebra,616.23,-264.9983,227.7918,0.96,200,92.46529,30.24653
aa7514,Zebra,617.25,-264.9983,227.7918,0.96,200,92.46457,30.24646
aa7514,Zebra,618.27,-264.9983,227.7918,0.96,200,92.46384,30.24638
aa7514,Zebra,619.27,-264.9983,227.7918,0.96,200,92.46314,30.24632
aa7514,Zebra,620.29,-264.9983,227.7918,0.96,200,92.46243,30.24624
aa7514,Zebra,621.3,-264.9983,227.7918,0.96,200,92.46171,30.24617
aa7514,Zebra,622.31,-264.9983,227.7918,0.96,200,92.46101,30.2461
aa7514,Zebra,623.31,-264.9983,227.7918,0.96,200,92.4603,30.24603
aa7514,Zebra,624.31,-264.9983,227.7918,0.96,200,92.45959,30.24596
aa7514,Zebra,625.31,-264.9983,227.7918,0.96,200,92.45889,30.24589
aa7514,Zebra,626.31,-264.9983,227.7918,0.96,200,92.45818,30.24582
aa7514,Zebra,627.31,-264.9983,227.7918,0.96,200,92.45748,30.24575
aa7514,Zebra,628.31,-264.9983,227.7918,0.96,200,92.45678,30.24568
aa7514,Zebra,629.31,-264.9983,227.7918,0.96,200,92.45606,30.24561
aa7514,Zebra,630.31,-264.9983,227.7918,0.96,200,92.45536,30.24553
aa7514,Zebra,631.33,-264.9983,227.7918,0.96,200,92.45465,30.24546
aa7514,Zebra,632.35,-264.9983,227.7918,0.96,200,92.45394,30.24539
aa7514,Zebra,633.35,-264.9983,227.7918,0.96,200,92.45322,30.24532
aa7514,Zebra,634.35,-264.9983,227.7918,0.96,200,92.45253,30.24525
aa7514,Zebra,635.36,-264.9983,227.7918,0.96,200,92.45184,30.24518
aa7514,Zebra,636.36,-264.9983,227.7918,0.96,200,92.4511,30.24511
aa7514,Zebra,637.38,-264.9983,227.7918,0.96,200,92.45038,30.24504
aa7514,Zebra,638.4,-264.9983,227.7918,0.96,200,92.44968,30.24497
aa7514,Zebra,639.4,-264.9983,227.7918,0.96,200,92.44897,30.2449
aa7514,Zebra,640.4,-264.9983,227.7918,0.96,200,92.44826,30.24483
aa7514,Zebra,641.4,-264.9983,227.7918,0.96,200,92.44755,30.24475
aa7514,Zebra,642.4,-264.9983,227.7918,0.96,200,92.44683,30.24468
aa7514,Zebra,643.42,-264.9983,227.7918,0.96,200,92.44613,30.24461
aa7514,Zebra,644.44,-264.9983,227.7918,0.96,200,92.44542,30.24454
aa7514,Zebra,645.45,-264.9983,227.7918,0.96,200,92.44468,30.24447
aa7514,Zebra,646.47,-264.9983,227.7918,0.96,200,92.44397,30.2444
aa7514,Zebra,647.49,-264.9983,227.7918,0.96,200,92.44326,30.24433
aa7514,Zebra,648.49,-264.9983,227.7918,0.96,200,92.44254,30.24425
aa7514,Zebra,649.51,-264.9983,227.7918,0.96,200,92.44183,30.24418
aa7514,Zebra,650.52,-264.9983,227.7918,0.96,200,92.44112,30.24411
aa7514,Zebra,651.54,-264.9983,227.7918,0.96,200,92.4404,30.24404
aa7514,Zebra,652.56,-264.9983,227.7918,0.96,200,92.43968,30.24397
aa7514,Zebra,653.59,-264.9983,227.7918,0.96,200,92.43896,30.2439
aa7514,Zebra,654.63,-264.9983,227.7918,0.96,200,92.43824,30.24382
aa7514,Zebra,655.63,-264.9983,227.7918,0.96,200,92.43752,30.24375
aa7514,Zebra,656.63,-264.9983,227.7918,0.96,200,92.43681,30.24368
aa7514,Zebra,657.63,-264.9983,227.7918,0.96,200,92.43612,30.24361
aa7514,Zebra,658.66,-264.9983,227.7918,0.96,200,92.43539,30.24354
aa7514,Zebra,659.66,-264.9983,227.7918,0.96,200,92.43468,30.24347
aa7514,Zebra,660.67,-264.9983,227.7918,0.96,200,92.43397,30.2434
aa7514,Zebra,661.68,-264.9983,227.7918,0.96,200,92.43325,30.24332
aa7514,Zebra,662.68,-264.9983,227.7918,0.96,200,92.43255,30.24326
aa7514,Zebra,663.72,-264.9983,227.7918,0.96,200,92.43182,30.24318
aa7514,Zebra,664.73,-264.9983,227.7918,0.96,200,92.43111,30.24311
aa7514,Zebra,665.75,-264.9983,227.7918,0.96,200,92.4304,30.24304
aa7514,Zebra,666.77,-264.9983,227.7918,0.96,200,92.42966,30.24297
aa7514,Zebra,667.77,-264.9983,227.7918,0.96,200,92.42896,30.2429
aa7514,Zebra,668.79,-264.9983,227.7918,0.96,200,92.42825,30.24282
aa7514,Zebra,669.82,-264.9983,227.7918,0.96,200,92.42754,30.24275
aa7514,Zebra,670.82,-264.9983,227.7918,0.96,200,92.42677,30.24268
aa7514,Zebra,671.84,-264.9983,227.7918,0.96,200,92.42609,30.24261
aa7514,Zebra,672.84,-264.9983,227.7918,0.96,200,92.42538,30.24254
aa7514,Zebra,673.86,-264.9983,227.7918,0.96,200,92.42465,30.24247
aa7514,Zebra,674.86,-264.9983,227.7918,0.96,200,92.42395,30.2424
aa7514,Zebra,675.86,-264.9983,227.7918,0.96,200,92.42326,30.24232
aa7514,Zebra,676.88,-264.9983,227.7918,0.96,200,92.42252,30.24225
aa7514,Zebra,677.88,-264.9983,227.7918,0.96,200,92.42182,30.24218
aa7514,Zebra,678.88,-264.9983,227.7918,0.96,200,92.42109,30.24211
aa7514,Zebra,679.9,-264.9983,227.7918,0.96,200,92.42037,30.24204
aa7514,Zebra,680.91,-264.9983,227.7918,0.96,200,92.41965,30.24197
aa7514,Zebra,681.91,-264.9983,227.7918,0.96,200,92.41895,30.2419
aa7514,Zebra,682.93,-264.9983,227.7918,0.96,200,92.41824,30.24182
aa7514,Zebra,683.95,-264.9983,227.7918,0.96,200,92.41751,30.24175
aa7514,Zebra,684.95,-264.9983,227.7918,0.96,200,92.4168,30.24168
aa7514,Zebra,685.95,-264.9983,227.7918,0.96,200,92.4161,30.24161
aa7514,Zebra,686.97,-264.9983,227.7918,0.96,200,92.41543,30.24154
aa7514,Zebra,687.97,-264.9983,227.7918,0.96,200,92.4147,30.24147
aa7514,Zebra,688.97,-264.9983,227.7918,0.96,200,92.414,30.2414
aa7514,Zebra,690.0,-264.9983,227.7918,0.96,200,92.41329,30.24133
aa7514,Zebra,691.0,-264.9983,227.7918,0.96,200,92.41257,30.24126
aa7514,Zebra,692.02,-264.9983,227.7918,0.96,200,92.41185,30.24119
aa7514,Zebra,693.04,-264.9983,227.7918,0.96,200,92.41115,30.24112
aa7514,Zebra,694.04,-264.9983,227.7918,0.96,200,92.41045,30.24104
aa7514,Zebra,695.04,-264.9983,227.7918,0.96,200,92.40974,30.24097
aa7514,Zebra,696.06,-264.9983,227.7918,0.96,200,92.40902,30.2409
aa7514,Zebra,697.07,-264.9983,227.7918,0.96,200,92.40829,30.24083
aa7514,Zebra,698.11,-264.9983,227.7918,0.96,200,92.40757,30.24076
aa7514,Zebra,699.11,-264.9983,227.7918,0.96,200,92.40688,30.24069
aa7514,Zebra,700.11,-264.9983,227.7918,0.96,200,92.40616,30.24062
aa7514,Zebra,701.13,-264.9983,227.7918,0.96,200,92.40544,30.24054
aa7514,Zebra,702.14,-264.9983,227.7918,0.96,200,92.40472,30.24047
aa7514,Zebra,703.14,-264.9983,227.7918,0.96,200,92.40403,30.2404
aa7514,Zebra,704.15,-264.9983,227.7918,0.96,200,92.40334,30.24034
aa7514,Zebra,705.16,-264.9983,227.7918,0.96,200,92.40263,30.24026
aa7514,Zebra,706.2,-264.9983,227.7918,0.96,200,92.40189,30.24019
aa7514,Zebra,707.2,-264.9983,227.7918,0.96,200,92.40118,30.24012
aa7514,Zebra,708.2,-264.9983,227.7918,0.96,200,92.40047,30.24005
aa7514,Zebra,709.22,-264.9983,227.7918,0.96,200,92.39973,30.23997
aa7514,Zebra,710.25,-264.9983,227.7918,0.96,200,92.39901,30.2399
aa7514,Zebra,711.27,-264.9983,227.7918,0.96,200,92.3983,30.23983
aa7514,Zebra,712.27,-264.9983,227.7918,0.96,200,92.39757,30.23976
aa7514,Zebra,713.27,-264.9983,227.7918,0.96,200,92.39687,30.23969
aa7514,Zebra,714.29,-264.9983,227.7918,0.96,200,92.39616,30.23962
aa7514,Zebra,715.32,-264.9983,227.7918,0.96,200,92.39545,30.23954
aa7514,Zebra,716.34,-264.9983,227.7918,0.96,200,92.39474,30.23947
aa7514,Zebra,717.34,-264.9983,227.7918,0.96,200,92.394,30.2394
aa7514,Zebra,718.34,-264.9983,227.7918,0.96,200,92.3933,30.23933
aa7514,Zebra,719.36,-264.9983,227.7918,0.96,200,92.39257,30.23926
aa7514,Zebra,720.37,-264.9983,227.7918,0.96,200,92.39187,30.23919
aa7514,Zebra,721.39,-264.9983,227.7918,0.96,200,92.39114,30.23911
aa7514,Zebra,722.41,-264.9983,227.7918,0.96,200,92.39042,30.23904
aa7514,Zebra,723.41,-264.9983,227.7918,0.96,200,92.38971,30.23897
aa7514,Zebra,724.41,-264.9983,227.7918,0.96,200,92.389,30.2389
aa7514,Zebra,725.44,-264.9983,227.7918,0.96,200,92.38828,30.23883
aa7514,Zebra,726.46,-264.9983,227.7918,0.96,200,92.38755,30.23875
aa7514,Zebra,727.46,-264.9983,227.7918,0.96,200,92.38678,30.23868
aa7514,Zebra,728.48,-264.9983,227.7918,0.96,200,92.38608,30.23861
aa7514,Zebra,729.5,-264.9983,227.7918,0.96,200,92.38535,30.23853
aa7514,Zebra,730.51,-264.9983,227.7918,0.96,200,92.38464,30.23846
aa7514,Zebra,731.51,-264.9983,227.7918,0.96,200,92.38393,30.23839
aa7514,Zebra,732.53,-264.9983,227.7918,0.96,200,92.38321,30.23832
aa7514,Zebra,733.53,-264.9983,227.7918,0.96,200,92.38249,30.23825
aa7514,Zebra,734.53,-264.9983,227.7918,0.96,200,92.38179,30.23818
aa7514,Zebra,735.53,-264.9983,227.7918,0.96,200,92.38108,30.23811
aa7514,Zebra,736.55,-264.9983,227.7918,0.96,200,92.38037,30.23804
aa7514,Zebra,737.55,-264.9983,227.7918,0.96,200,92.37967,30.23797
aa7514,Zebra,738.55,-264.9983,227.7918,0.96,200,92.37896,30.2379
aa7514,Zebra,739.55,-264.9983,227.7918,0.96,200,92.37823,30.23782
aa7514,Zebra,740.55,-264.9983,227.7918,0.96,200,92.37755,30.23775
aa7514,Zebra,741.55,-264.9983,227.7918,0.96,200,92.37688,30.23769
aa7514,Zebra,742.57,-264.9983,227.7918,0.96,200,92.37616,30.23762
aa7514,Zebra,743.57,-264.9983,227.7918,0.96,200,92.37545,30.23755
aa7514,Zebra,744.59,-264.9983,227.7918,0.96,200,92.37476,30.23747
aa7514,Zebra,745.62,-264.9983,227.7918,0.96,200,92.37402,30.2374
aa7514,Zebra,746.66,-264.9983,227.7918,0.96,200,92.37329,30.23733
aa7514,Zebra,747.68,-264.9983,227.7918,0.96,200,92.37257,30.23726
aa7514,Zebra,748.68,-264.9983,227.7918,0.96,200,92.37183,30.23718
aa7514,Zebra,749.69,-264.9983,227.7918,0.96,200,92.37112,30.23711
aa7514,Zebra,750.71,-264.9983,227.7918,0.96,200,92.37041,30.23704
aa7514,Zebra,751.73,-264.9983,227.7918,0.96,200,92.3697,30.23697
aa7514,Zebra,752.73,-264.9983,227.7918,0.96,200,92.369,30.2369
aa7514,Zebra,753.75,-264.9983,227.7918,0.96,200,92.36829,30.23683
aa7514,Zebra,754.75,-264.9983,227.7918,0.96,200,92.36759,30.23676
